grant_id,acronym,title,start_date,end_date,duration_months,total_cost_eur,ec_contribution_eur,funder,call_id,programme,programme_desc,action_type,action_type_desc,contract_type,subjects,summary,cordis_url,objective,keywords,status,frameworkProgramme,fundingScheme,topics,masterCall
101210413,DGIP-CEDS,Data Governance and Intellectual Property Governance in Common European Data Spaces,2025-04-01,2027-03-31,0,0.0,171792.0,European Commission,HORIZON-MSCA-2024-PF-01,HE,Horizon Europe Framework Programme,HORIZON-TMA-MSCA-PF-EF,HORIZON TMA MSCA Postdoctoral Fellowships - European Fellowships,,MSCA Postdoctoral Fellowships 2024,"The development of common European data spaces is the bedrock of the future European data economy, which could bring huge benefits, but also poses significant challenges and risks. Hence, it is vital to perform research on how common European data spaces should be governed by appropriate rules. Data Governance and Intellectual Property Governance in Common European Data Spaces (DGIP-CEDS) aims to map, analyse and further develop legal definitions, rights and obligations, structures, procedures and related mechanisms to support the conceptualisation and operationalisation of (potentially reoccurring) data governance and related IP governance issues in common European data spaces. To achieve that, the project will: (1) map legal sources, principles, requirements and data space configurations that may define data governance and IP governance in common European data spaces; (2) analyse the legal operationalisation of data governance and IP governance requirements in the implementation of the European Health Data Space (EHDS), the first major sectoral data-sharing legislation (by focusing on the national implementation of the EHDS by public sector bodies in Croatia and on the rights/obligations and interests of various health stakeholders); and (3) develop legal solutions to support the conceptualisation of data governance and IP governance requirements in other common European data spaces (by considering developments in the energy, industrial-manufacturing, and smart city and communities data spaces and the rights/obligations and interests of relevant stakeholders). DGIP-CEDS intends to contribute to the development of common European data spaces with a suppletory legal focus to aggregate and transmit knowledge between data space developments that are taking place in silos. The fellow will be hosted by the University of Rijeka and will cooperate with the EC Joint Research Centre, public sector bodies, economic actors, non-profit organisations and data space experts.",https://cordis.europa.eu/project/id/101210413,"The development of common European data spaces is the bedrock of the future European data economy, which could bring huge benefits, but also poses significant challenges and risks. Hence, it is vital to perform research on how common European data spaces should be governed by appropriate rules. Data Governance and Intellectual Property Governance in Common European Data Spaces (DGIP-CEDS) aims to map, analyse and further develop legal definitions, rights and obligations, structures, procedures and related mechanisms to support the conceptualisation and operationalisation of (potentially reoccurring) data governance and related IP governance issues in common European data spaces. To achieve that, the project will: (1) map legal sources, principles, requirements and data space configurations that may define data governance and IP governance in common European data spaces; (2) analyse the legal operationalisation of data governance and IP governance requirements in the implementation of the European Health Data Space (EHDS), the first major sectoral data-sharing legislation (by focusing on the national implementation of the EHDS by public sector bodies in Croatia and on the rights/obligations and interests of various health stakeholders); and (3) develop legal solutions to support the conceptualisation of data governance and IP governance requirements in other common European data spaces (by considering developments in the energy, industrial-manufacturing, and smart city and communities data spaces and the rights/obligations and interests of relevant stakeholders). DGIP-CEDS intends to contribute to the development of common European data spaces with a suppletory legal focus to aggregate and transmit knowledge between data space developments that are taking place in silos. The fellow will be hosted by the University of Rijeka and will cooperate with the EC Joint Research Centre, public sector bodies, economic actors, non-profit organisations and data space experts.","Digital law, European data economy, Common European data spaces, European Health Data Space",SIGNED,HORIZON,HORIZON-TMA-MSCA-PF-EF,HORIZON-MSCA-2024-PF-01-01,HORIZON-MSCA-2024-PF-01
101189771,DataPACT,DATAPACT: COMPLIANCE BY DESIGN OF DATA/AI OPERATIONS AND PIPELINES,2025-01-01,2027-12-31,0,11176000.0,10000000.0,European Commission,HORIZON-CL4-2024-DATA-01,HE,Horizon Europe Framework Programme,HORIZON-IA,HORIZON Innovation Actions,,"AI-driven data operations and compliance technologies (AI, data and robotics partnership) (IA)","DataPACT develops novel tools and methodologies that enable efficient, compliant, ethical, and sustainable data/AI operations and pipelines. DataPACT delivers a transformative approach where compliance, ethics, and environmental sustainability are not afterthoughts but foundational elements of data/AI operations and pipelines. DataPACT contributes to the design, implementation, and management of data/AI operations and pipelines by embedding compliance, privacy, and environmental sustainability at their core design. It delivers compliance by design for data/AI operations and pipelines by developing innovative technical tools (DataPACT Compliance Toolbox) and tool-supported methodologies (DataPACT Compliance Framework) for compliance assessment and realization of data/AI pipelines designed, deployed and executed through a set of pipeline management tools and techniques (DataPACT Compliance-aware Data/AI Pipeline Toolbox).
            DataPACT validates its core results through a strong selection of seven complementary use cases offered by SMEs, large companies, and public sector organizations in relevant areas, including media and entertainment, healthcare, smart cities, law enforcement and security, customer relationship management, manufacturing, and public data. DataPACT helps them ensure straightforward and cost-effective compliance with existing and emerging regulations and guidelines, shorter time-to-market for compliant data solutions, fair and unbiased data-driven systems, respect for privacy and other fundamental rights, and lower and transparent environmental impact for intensive data/AI pipeline operations.
            DataPACT gathers a balanced consortium of 18 partners from 16 countries, consisting of two large companies, two public sector organizations, four SMEs, two research centers, and seven universities, covering relevant aspects related to legal, ethical, social, environmental, and technical compliance of data/AI operations and pipelines.",https://cordis.europa.eu/project/id/101189771,"DataPACT develops novel tools and methodologies that enable efficient, compliant, ethical, and sustainable data/AI operations and pipelines. DataPACT delivers a transformative approach where compliance, ethics, and environmental sustainability are not afterthoughts but foundational elements of data/AI operations and pipelines. DataPACT contributes to the design, implementation, and management of data/AI operations and pipelines by embedding compliance, privacy, and environmental sustainability at their core design. It delivers compliance by design for data/AI operations and pipelines by developing innovative technical tools (DataPACT Compliance Toolbox) and tool-supported methodologies (DataPACT Compliance Framework) for compliance assessment and realization of data/AI pipelines designed, deployed and executed through a set of pipeline management tools and techniques (DataPACT Compliance-aware Data/AI Pipeline Toolbox).DataPACT validates its core results through a strong selection of seven complementary use cases offered by SMEs, large companies, and public sector organizations in relevant areas, including media and entertainment, healthcare, smart cities, law enforcement and security, customer relationship management, manufacturing, and public data. DataPACT helps them ensure straightforward and cost-effective compliance with existing and emerging regulations and guidelines, shorter time-to-market for compliant data solutions, fair and unbiased data-driven systems, respect for privacy and other fundamental rights, and lower and transparent environmental impact for intensive data/AI pipeline operations.DataPACT gathers a balanced consortium of 18 partners from 16 countries, consisting of two large companies, two public sector organizations, four SMEs, two research centers, and seven universities, covering relevant aspects related to legal, ethical, social, environmental, and technical compliance of data/AI operations and pipelines.","Data/AI pipelines, compliance, toolbox",SIGNED,HORIZON,HORIZON-IA,HORIZON-CL4-2024-DATA-01-01,HORIZON-CL4-2024-DATA-01
101189763,ACCOMPLISH,"Automated Assessment and Certification Compliance of Organisations, Systems, Data and AI Operations in a Human Understandable Context",2025-01-01,2028-06-30,0,13577200.0,9830810.0,European Commission,HORIZON-CL4-2024-DATA-01,HE,Horizon Europe Framework Programme,HORIZON-IA,HORIZON Innovation Actions,,"AI-driven data operations and compliance technologies (AI, data and robotics partnership) (IA)","ACCOMPLISH aims at increasing the readiness of enterprises of any size to face an era of unprecedented regulatory scrutiny by simplifying, integrating and automating compliance in their data/AI operations, their data/AI assets, their solutions and eventually their overall organisations. ACCOMPLISH will deliver a novel AI-based compliance and certification framework cross-cutting the regulatory/legal, environmental, cybersecurity and business/industry-specific compliance perspectives to modernise, automate and trace the compliance and certification processes with the help of open-source, well-defined and extensible compliance policy models while always ensuring a human-in-the-loop (HITL) approach explaining the compliance requirements and results, as well as proactively alerting about any potential risks/violations. Through the ACCOMPLISH Compliance Digital Passport, the previously “static” compliance and certification assessments will be transformed into up-to-date compliance proof that effectively promotes transparency and accountability for any interested stakeholder. ACCOMPLISH shall also deliver inherently-compliant data economy enablers for Data/AI operations, as reliable mechanisms to design, execute, and trace/observe the data and AI/ML pipelines, as well as to monitor/control their outputs (in terms of datasets, ML/DL models, analytics results). 
            In order to demonstrate the actual innovation and added value that can be derived through the ACCOMPLISH advancements, the ACCOMPLISH results will be validated: I. Through their actual application to address real-life problems in four representative industries that are characterised by a varying maturity level of data/AI operations and compliance: (a) Energy, (b) Automotive, (c) Robotics & Manufacturing, and (d) Aviation; II. Through their integration in different digital solutions, either open source or commercial, to showcase their application within the established data spaces and/or AI market landsca",https://cordis.europa.eu/project/id/101189763,"ACCOMPLISH aims at increasing the readiness of enterprises of any size to face an era of unprecedented regulatory scrutiny by simplifying, integrating and automating compliance in their data/AI operations, their data/AI assets, their solutions and eventually their overall organisations. ACCOMPLISH will deliver a novel AI-based compliance and certification framework cross-cutting the regulatory/legal, environmental, cybersecurity and business/industry-specific compliance perspectives to modernise, automate and trace the compliance and certification processes with the help of open-source, well-defined and extensible compliance policy models while always ensuring a human-in-the-loop (HITL) approach explaining the compliance requirements and results, as well as proactively alerting about any potential risks/violations. Through the ACCOMPLISH Compliance Digital Passport, the previously “static” compliance and certification assessments will be transformed into up-to-date compliance proof that effectively promotes transparency and accountability for any interested stakeholder. ACCOMPLISH shall also deliver inherently-compliant data economy enablers for Data/AI operations, as reliable mechanisms to design, execute, and trace/observe the data and AI/ML pipelines, as well as to monitor/control their outputs (in terms of datasets, ML/DL models, analytics results). In order to demonstrate the actual innovation and added value that can be derived through the ACCOMPLISH advancements, the ACCOMPLISH results will be validated: I. Through their actual application to address real-life problems in four representative industries that are characterised by a varying maturity level of data/AI operations and compliance: (a) Energy, (b) Automotive, (c) Robotics & Manufacturing, and (d) Aviation; II. Through their integration in different digital solutions, either open source or commercial, to showcase their application within the established data spaces and/or AI market landscape.","Compliance, Assessment, Certification, DataOps, AIOps, Data Spaces, Digital Data Passport, Explainable Recommendations",SIGNED,HORIZON,HORIZON-IA,HORIZON-CL4-2024-DATA-01-01,HORIZON-CL4-2024-DATA-01
101168467,TrustED,Enabling Trustworthy European Data Spaces through Self-Sovereign Identity and Privacy Preserving Technologies,2024-10-01,2027-09-30,0,0.0,3961190.0,European Commission,HORIZON-CL3-2023-CS-01,HE,Horizon Europe Framework Programme,HORIZON-IA,HORIZON Innovation Actions,,Privacy-preserving and identity management technologies,"Data-driven innovation will bring enormous benefits for citizens, affecting all sectors of activity and the daily lives of all Europeans. It will enable, for example, AI-driven services to find causes for diseases or share attributes of individuals’ identity to quickly participate, for instance, in social or education activities across Europe. However, identity compromises, leakages or abuses of this kind of data pose serious threats that may compromise the proliferation of data spaces involving personal data, and reduce the opportunities offered by the data economy. 
            The goal of the TrustED project is to design and develop a robust self-sovereign identity management method with advanced features as well as a set of combined privacy enhancing technologies (PETs) to enable TWO highly scalable and reliable services on personal data within data spaces with privacy guarantees that exceed the requirements of the GDPR, eIDASv2 and EUDI wallet: 
            (1) A trustworthy federated learning service combined with several PETs that will allow AI-powered studies of siloed datasets with privacy guarantees.
            (2) A scalable and reliable self sovereign identity management service combined with methods for AI-based document validation, multimodal biometrics and ZKP-based selective disclosure techniques, that will enable electronic attestation, revocation of credentials and sharing of specific attributes of identity in a privacy preserving way.
            The components will be piloted, demonstrated and validated in a minimum viable data space that follows the implementations and deployments defined under the EDC Framework, which is powered by the specifications of the Gaia-X AISBL Trust Framework and the IDSA Data space protocol.
            The consortium is composed of 10 interdisciplinary partners: 2 Research Organizations, 3 SMEs, 2 Large Entities, 2 NGOs and 1 Clinical partner with extensive experience and expertise to guarantee the correct performa",https://cordis.europa.eu/project/id/101168467,"Data-driven innovation will bring enormous benefits for citizens, affecting all sectors of activity and the daily lives of all Europeans. It will enable, for example, AI-driven services to find causes for diseases or share attributes of individuals’ identity to quickly participate, for instance, in social or education activities across Europe. However, identity compromises, leakages or abuses of this kind of data pose serious threats that may compromise the proliferation of data spaces involving personal data, and reduce the opportunities offered by the data economy. The goal of the TrustED project is to design and develop a robust self-sovereign identity management method with advanced features as well as a set of combined privacy enhancing technologies (PETs) to enable TWO highly scalable and reliable services on personal data within data spaces with privacy guarantees that exceed the requirements of the GDPR, eIDASv2 and EUDI wallet: (1) A trustworthy federated learning service combined with several PETs that will allow AI-powered studies of siloed datasets with privacy guarantees.(2) A scalable and reliable self sovereign identity management service combined with methods for AI-based document validation, multimodal biometrics and ZKP-based selective disclosure techniques, that will enable electronic attestation, revocation of credentials and sharing of specific attributes of identity in a privacy preserving way.The components will be piloted, demonstrated and validated in a minimum viable data space that follows the implementations and deployments defined under the EDC Framework, which is powered by the specifications of the Gaia-X AISBL Trust Framework and the IDSA Data space protocol.The consortium is composed of 10 interdisciplinary partners: 2 Research Organizations, 3 SMEs, 2 Large Entities, 2 NGOs and 1 Clinical partner with extensive experience and expertise to guarantee the correct performance of the activities and the achievement of the results.","Self Sovereign Identity, Federated Learning, Secure Multiparty Computation, Trusted Execution Environment, Differential Privacy, Homomorphic Encryption, GDPR, Data Spaces, eIDAS",SIGNED,HORIZON,HORIZON-IA,HORIZON-CL3-2023-CS-01-02,HORIZON-CL3-2023-CS-01
101168311,LICORICE,reLIable and sCalable tOols foR self-sovereIgn identity and data proteCtion framEwork,2024-10-01,2027-09-30,0,0.0,3999030.0,European Commission,HORIZON-CL3-2023-CS-01,HE,Horizon Europe Framework Programme,HORIZON-IA,HORIZON Innovation Actions,,Privacy-preserving and identity management technologies,"Global accelerated digital transformation, shaped by disruptive technologies (AI and Big Data, Metaverses and Web3, etc.), brings both unprecedented opportunities for EU citizens and businesses and emerging and increased challenges: surge in sophisticated cyber-attacks, multifarious forms of data abuse and the corresponding growth of public concern over loss of data control or identity-related crimes. In this context, preserving trust among stakeholders with strong data protection guarantees is vital for digital services delivery in more secure online environments which benefit from the upcoming EU Digital Identity ecosystem and for fully developing EU data spaces for data exchange in federated computation scenarios.
            With its results accurately oriented towards Digital Decades cardinal points and target areas, fully aligned with EUs Digital Identity and Data Strategy, directly contributing to strengthening  EUs digital and data sovereignty and also complementing outcomes from EUDI Wallet Large Scale Pilots, LICORICE Innovation Action delivers 2 highly-advanced, reliable and trustworthy self-sovereign identity and privacy-preserving toolsets (>10 tools) for user-centric, cryptographically secure identity management and verifiable federated data sharing and computing. They will align with latest EUDI Wallets specifications and data space blueprints, models and frameworks to deliver high scalability and efficiency, also featuring  usability and ease-of-adoption (including by SMEs), with solid open source strategy oriented to large developer communities and boosting commercial exploitation by its industrial partners. Results will be fully validated over 2 iterations of piloting, demonstrating integration of toolset prototypes in operational environments of two high-impact pilots in domains of Cyber Threat Intelligence AI-based assistance and sharing, and eHealth services and biomedical research.
            LICORICE has 12 partners from 8 EU Member States an",https://cordis.europa.eu/project/id/101168311,"Global accelerated digital transformation, shaped by disruptive technologies (AI and Big Data, Metaverses and Web3, etc.), brings both unprecedented opportunities for EU citizens and businesses and emerging and increased challenges: surge in sophisticated cyber-attacks, multifarious forms of data abuse and the corresponding growth of public concern over loss of data control or identity-related crimes. In this context, preserving trust among stakeholders with strong data protection guarantees is vital for digital services delivery in more secure online environments which benefit from the upcoming EU Digital Identity ecosystem and for fully developing EU data spaces for data exchange in federated computation scenarios.With its results accurately oriented towards Digital Decade’s cardinal points and target areas, fully aligned with EU’s Digital Identity and Data Strategy, directly contributing to strengthening  EU’s digital and data sovereignty and also complementing outcomes from EUDI Wallet Large Scale Pilots, LICORICE Innovation Action delivers 2 highly-advanced, reliable and trustworthy self-sovereign identity and privacy-preserving toolsets (>10 tools) for user-centric, cryptographically secure identity management and verifiable federated data sharing and computing. They will align with latest EUDI Wallets specifications and data space blueprints, models and frameworks to deliver high scalability and efficiency, also featuring  usability and ease-of-adoption (including by SMEs), with solid open source strategy oriented to large developer communities and boosting commercial exploitation by its industrial partners. Results will be fully validated over 2 iterations of piloting, demonstrating integration of toolset prototypes in operational environments of two high-impact pilots in domains of Cyber Threat Intelligence AI-based assistance and sharing, and eHealth services and biomedical research.LICORICE has 12 partners from 8 EU Member States and a 36-month duration","Data Governance, Data Sovereignty, Data Spaces, Self-sovereign identity, Digital Sovereignty, Cyber Threat Intelligence, eHealth",SIGNED,HORIZON,HORIZON-IA,HORIZON-CL3-2023-CS-01-02,HORIZON-CL3-2023-CS-01
101147267,WILSON,Distributed data modelling and Federated Digital Twinning for lifecycle data-driven sustainable operation and management of buildings and districts,2024-05-01,2028-04-30,0,0.0,4083380.0,European Commission,HORIZON-CL5-2023-D4-02,HE,Horizon Europe Framework Programme,HORIZON-IA,HORIZON Innovation Actions,,Innovative uses of lifecycle data for the management of buildings and buildings portfolios (Built4People Partnership),"As the built environment continues to face challenges such as climate change, energy consumption, and social inequality, there is a growing need for adopting sustainable building practices beyond energy considerations, encompassing environmental, social, and economic dimensions across the entire lifecycle of buildings.

            In view of these challenges, WILSON proposes a groundbreaking approach, leveraging semantic data repositories, cognitive digital twins, and decentralized data management to transform building and buildings’ portfolio management. The project aims to enhance sustainability by harnessing cutting-edge technologies and innovative management practices. To achieve it, WILSON main development is focused on a decentralized data mesh architecture that is agnostic to and interoperable with proprietary BMS and Digital Twin Systems.

            Key objectives include improving building operations, evaluating environmental impact, and enhancing building diagnosis and monitoring. Personalized Data Hubs (PDHs) will connect and integrate all WILSON solutions, adhering to International Data Space (IDS) principles. These solutions will be complemented by an Investment Tool to support decision-making on renovation and RES investments.

            To maximize its impact across the EU, WILSON will validate and demonstrate its solutions in four large-scale pilots across different European countries. The consortium comprises 16 partners (50% SMEs and industry) with diverse expertise, including research institutions, technological providers, an international Data Association, and finance SMEs. Overall, the project aims to upgrade 200,000 m2 of buildings, reducing maintenance costs by up to 35%. In the long-term, WILSON seeks to ensure Europe's global competitiveness, data sovereignty, and achievement of EU energy and environmental goals by 2050, resulting in a highly energy-efficient and decarbonized building stock.",https://cordis.europa.eu/project/id/101147267,"As the built environment continues to face challenges such as climate change, energy consumption, and social inequality, there is a growing need for adopting sustainable building practices beyond energy considerations, encompassing environmental, social, and economic dimensions across the entire lifecycle of buildings.In view of these challenges, WILSON proposes a groundbreaking approach, leveraging semantic data repositories, cognitive digital twins, and decentralized data management to transform building and buildings’ portfolio management. The project aims to enhance sustainability by harnessing cutting-edge technologies and innovative management practices. To achieve it, WILSON main development is focused on a decentralized data mesh architecture that is agnostic to and interoperable with proprietary BMS and Digital Twin Systems.Key objectives include improving building operations, evaluating environmental impact, and enhancing building diagnosis and monitoring. Personalized Data Hubs (PDHs) will connect and integrate all WILSON solutions, adhering to International Data Space (IDS) principles. These solutions will be complemented by an Investment Tool to support decision-making on renovation and RES investments.To maximize its impact across the EU, WILSON will validate and demonstrate its solutions in four large-scale pilots across different European countries. The consortium comprises 16 partners (50% SMEs and industry) with diverse expertise, including research institutions, technological providers, an international Data Association, and finance SMEs. Overall, the project aims to upgrade 200,000 m2 of buildings, reducing maintenance costs by up to 35%. In the long-term, WILSON seeks to ensure Europe's global competitiveness, data sovereignty, and achievement of EU energy and environmental goals by 2050, resulting in a highly energy-efficient and decarbonized building stock.",data mesh; federation; decentralised; lifecycle; buildings; districts; energy; efficiency; operation; predictive maintenance; aggregation; risk; resilience; biodiversity; circularity; renovation,SIGNED,HORIZON,HORIZON-IA,HORIZON-CL5-2023-D4-02-01,HORIZON-CL5-2023-D4-02
101136216,HEDGE-IoT,Holistic Approach towards Empowerment of the DiGitalization of the Energy Ecosystem through adoption of IoT solutions,2024-01-01,2027-06-30,0,21859200.0,17999800.0,European Commission,HORIZON-CL5-2023-D3-01,HE,Horizon Europe Framework Programme,HORIZON-IA,HORIZON Innovation Actions,,Supporting the green and digital transformation of the energy ecosystem and enhancing its resilience through the development and piloting of AI-IoT Edge-cloud and platform solutions,"HEDGE-IoT proposes a novel Digital Framework which aims to deploy IoT assets at different levels of the energy system (from behind-the-meter, up to the TSO level), to add intelligence to the edge and cloud layers through advanced AI/ML tools and to bridge the cloud/edge continuum introducing federated applications governed by advanced computational orchestration solutions. The HEDGE-IoT Framework will upgrade the RES-hosting capacity of the energy systems and will unleash a previously untapped flexibility potential. It will increase the resilience of the grid, create new market opportunities and promote advances in IoT standardization, by introducing and managing a plethora of diversified, interoperable energy services over scalable and highly distributed data platforms and infrastructure. The multi-dimensional framework of HEDGE-IoT comprises the following pillars: (a) the Technology Facilitator Pillar will exploit the computational sharing by offloading applications on the grid edge, towards providing a set AI/ML federated learning and swarm computing applications; (b) the Interoperability Pillar, which leverages on leading-edge interoperable architectures, such as the Data Space architectures; (c) the Standardisation Pillar will enable all involved platforms, systems, tools and actors to seamlessly communicate and exchange data in standardized formats using widely used standards, such as SAREF, etc.; (d) the Digital Energy Ecosystem Enabling Pillar will ensure the creation of an ecosystem facilitating the increased integration of RES and characterised by resilience. Liaisons with EU initiatives for IoT and digitalisation will be established (e.g., the AIOTI) and the engagement of stakeholders will be ensured by addressing IoT ethics and cultivating trust among end-users, thus promoting inclusivity. Scalability and replicability studies will be performed and connections with innovators and SMEs will be established through the Open Call mechanism of the project.",https://cordis.europa.eu/project/id/101136216,"HEDGE-IoT proposes a novel Digital Framework which aims to deploy IoT assets at different levels of the energy system (from behind-the-meter, up to the TSO level), to add intelligence to the edge and cloud layers through advanced AI/ML tools and to bridge the cloud/edge continuum introducing federated applications governed by advanced computational orchestration solutions. The HEDGE-IoT Framework will upgrade the RES-hosting capacity of the energy systems and will unleash a previously untapped flexibility potential. It will increase the resilience of the grid, create new market opportunities and promote advances in IoT standardization, by introducing and managing a plethora of diversified, interoperable energy services over scalable and highly distributed data platforms and infrastructure. The multi-dimensional framework of HEDGE-IoT comprises the following pillars: (a) the Technology Facilitator Pillar will exploit the computational sharing by offloading applications on the grid edge, towards providing a set AI/ML federated learning and swarm computing applications; (b) the Interoperability Pillar, which leverages on leading-edge interoperable architectures, such as the Data Space architectures; (c) the Standardisation Pillar will enable all involved platforms, systems, tools and actors to seamlessly communicate and exchange data in standardized formats using widely used standards, such as SAREF, etc.; (d) the Digital Energy Ecosystem Enabling Pillar will ensure the creation of an ecosystem facilitating the increased integration of RES and characterised by resilience. Liaisons with EU initiatives for IoT and digitalisation will be established (e.g., the AIOTI) and the engagement of stakeholders will be ensured by addressing IoT ethics and cultivating trust among end-users, thus promoting inclusivity. Scalability and replicability studies will be performed and connections with innovators and SMEs will be established through the Open Call mechanism of the project.","AI/ML, Internet of Things, SAREF, Data Space, Edge processing, Digitalization of Power System",SIGNED,HORIZON,HORIZON-IA,HORIZON-CL5-2023-D3-01-15,HORIZON-CL5-2023-D3-01
101135927,NOUS,"A catalyst for EuropeaN ClOUd Services in the era of data spaces, high-performance and edge computing",2024-01-01,2026-12-31,0,8428880.0,8428880.0,European Commission,HORIZON-CL4-2023-DATA-01,HE,Horizon Europe Framework Programme,HORIZON-RIA,HORIZON  Research and Innovation Actions,,"Integration of data life cycle, architectures and standards for complex data cycles and/or human factors, language (AI, data and robotics partnership) (RIA)","NOUS will develop the architecture of a European Cloud Service that allows computational and data storage resources to be used from edge devices and supercomputers through the HPC network and Quantum Computers. NOUS will be an Infrastructure-as-a-Service (IaaS)/Platform-as-a-Service (PaaS) cloud provider, harnessing edge computing and decentralisation paradigms to incorporate a wide array of devices and machines in its computational flow to provide leaps in Europe’s capability to process vast amounts of data.
            The pipeline of the NOUS in the project will include three types of components: i) computational components that are responsible for executing computations, ii) edge components that are responsible for communicating with edge devices (such as IoT sensors/ actuators/ devices), iii) data storage components that are responsible for data storage and storage management. Components are researched individually, expecting to yield breakthroughs, and jointly, to create the architecture and cloud-level services such as syndication with other platforms and virtual labs. The project has defined four use cases that will allow the testing of the developed technologies in real-world scenarios that industry leaders face.
            The NOUS architecture will be open source to allow companies and organisations to capitalise. Furthermore, a set of workshops and collaboration activities is envisioned with Data Spaces Support Centre, Gaia-X, FIWARE and EOSC powered by a strong consortium of 21 partners from 11 European countries.",https://cordis.europa.eu/project/id/101135927,"NOUS will develop the architecture of a European Cloud Service that allows computational and data storage resources to be used from edge devices and supercomputers through the HPC network and Quantum Computers. NOUS will be an Infrastructure-as-a-Service (IaaS)/Platform-as-a-Service (PaaS) cloud provider, harnessing edge computing and decentralisation paradigms to incorporate a wide array of devices and machines in its computational flow to provide leaps in Europe’s capability to process vast amounts of data.The pipeline of the NOUS in the project will include three types of components: i) computational components that are responsible for executing computations, ii) edge components that are responsible for communicating with edge devices (such as IoT sensors/ actuators/ devices), iii) data storage components that are responsible for data storage and storage management. Components are researched individually, expecting to yield breakthroughs, and jointly, to create the architecture and cloud-level services such as syndication with other platforms and virtual labs. The project has defined four use cases that will allow the testing of the developed technologies in real-world scenarios that industry leaders face.The NOUS architecture will be open source to allow companies and organisations to capitalise. Furthermore, a set of workshops and collaboration activities is envisioned with Data Spaces Support Centre, Gaia-X, FIWARE and EOSC powered by a strong consortium of 21 partners from 11 European countries.","Cloud architecture & services, HPC, Quantum computing, Edge computing, Distributed/Federated concepts, AI, ML, Blockchain, Data management, Data Spaces, sharing, life cycle & economy, Cybersecurity",SIGNED,HORIZON,HORIZON-RIA,HORIZON-CL4-2023-DATA-01-02,HORIZON-CL4-2023-DATA-01
101135988,PLIADES,AI-Enabled Data Lifecycles Optimization and Data Spaces Integration for Increased Efficiency and Interoperability,2024-01-01,2027-06-30,0,8999820.0,8999820.0,European Commission,HORIZON-CL4-2023-DATA-01,HE,Horizon Europe Framework Programme,HORIZON-RIA,HORIZON  Research and Innovation Actions,,"Integration of data life cycle, architectures and standards for complex data cycles and/or human factors, language (AI, data and robotics partnership) (RIA)","PLIADES advances the SoA dataspaces reference architectures, towards a step change on the use of data as key enabler of technological advances in AI and Robotics. To this end, PLIADES researches into novel, AI-enabled tools to advance full data life cycles integration, both within and between data spaces. Sustainable data creation methods through data compression, filtering and normalization will be developed, to allow efficient and greener storage in a data-oriented future. Data privacy and sovereignty will be further ensured, through standards and decentralized protocols to protect data-producing organizations and citizens. Alongside, data sharing will be revolutionized through novel AI-based brokers and connectors using extended metadata, shaped through the project’s best practices and domain expert’s knowledge. On top of these, active data discovery services through cross domain AI connectors will allow creating linked data spaces, enabling interoperability between previously disconnected entities, while data quality assessment services will facilitate real time data evaluation. Extended synergies with EU initiatives will be established in order to contribute models, strategies and technologies for a Common European Data Space. Our outcomes will be evaluated in six use cases focusing on direct advancements in key AI and Robotics technologies for everyday use, oriented around multiple data spaces; mobility, healthcare, industrial, energy and green deal. Our use cases provide a challenging validation suite involving vast heterogeneous data creation, management and sharing while addressing full data lifecycles in multiple major domains. Through the developed ecosystem, CCAM and ADAS/AD car technologies will be enhanced, HRI for robot operators and healthcare patients will be reshaped, while further advanced, integrated data spaces will be deployed in the healthcare, manufacturing and green deal sectors aiming to reduce carbon footprints and shape a greener future.",https://cordis.europa.eu/project/id/101135988,"PLIADES advances the SoA dataspaces reference architectures, towards a step change on the use of data as key enabler of technological advances in AI and Robotics. To this end, PLIADES researches into novel, AI-enabled tools to advance full data life cycles integration, both within and between data spaces. Sustainable data creation methods through data compression, filtering and normalization will be developed, to allow efficient and greener storage in a data-oriented future. Data privacy and sovereignty will be further ensured, through standards and decentralized protocols to protect data-producing organizations and citizens. Alongside, data sharing will be revolutionized through novel AI-based brokers and connectors using extended metadata, shaped through the project’s best practices and domain expert’s knowledge. On top of these, active data discovery services through cross domain AI connectors will allow creating linked data spaces, enabling interoperability between previously disconnected entities, while data quality assessment services will facilitate real time data evaluation. Extended synergies with EU initiatives will be established in order to contribute models, strategies and technologies for a Common European Data Space. Our outcomes will be evaluated in six use cases focusing on direct advancements in key AI and Robotics technologies for everyday use, oriented around multiple data spaces; mobility, healthcare, industrial, energy and green deal. Our use cases provide a challenging validation suite involving vast heterogeneous data creation, management and sharing while addressing full data lifecycles in multiple major domains. Through the developed ecosystem, CCAM and ADAS/AD car technologies will be enhanced, HRI for robot operators and healthcare patients will be reshaped, while further advanced, integrated data spaces will be deployed in the healthcare, manufacturing and green deal sectors aiming to reduce carbon footprints and shape a greener future.","data space interoperability, data lifecycle integration, AI-boosted data brokers, sustainable data creation, dataspaces to advance AI and Robotics, healthcare, manufacturing, CCAM and ADAS/AD",SIGNED,HORIZON,HORIZON-RIA,HORIZON-CL4-2023-DATA-01-02,HORIZON-CL4-2023-DATA-01
